              x	              y	              z	           time	in	                  A	                  B	                  C	                  D	
             20	            4.5	            9.5	            400	 1	  5.7421871775e-006	  3.8868401539e-004	  1.4765339795e-003	  1.3597006362e-003	
             24	            4.5	            9.5	            400	 1	  4.8719852426e-006	  4.4957890074e-004	  2.0697315469e-003	  2.2504500763e-003	
             28	            4.5	            9.5	            400	 1	  3.6329516502e-006	  4.6878524965e-004	  2.6088995462e-003	  3.3175561303e-003	
             32	            4.5	            9.5	            400	 1	  2.4780070846e-006	  4.5321442063e-004	  3.0398625775e-003	  4.4886231778e-003	
             36	            4.5	            9.5	            400	 1	  1.5797360152e-006	  4.1380094807e-004	  3.3361543160e-003	  5.6865067786e-003	
             40	            4.5	            9.5	            400	 1	  9.4962204215e-007	  3.6103893550e-004	  3.4935009975e-003	  6.8386132669e-003	
             44	            4.5	            9.5	            400	 1	  5.4533880758e-007	  3.0397194772e-004	  3.5230749646e-003	  7.8766905336e-003	
             48	            4.5	            9.5	            400	 1	  3.0231043820e-007	  2.4874394503e-004	  3.4436354147e-003	  8.7368149798e-003	
             52	            4.5	            9.5	            400	 1	  1.6309101357e-007	  1.9889221630e-004	  3.2760219609e-003	  9.3589241527e-003	
             56	            4.5	            9.5	            400	 1	  8.5702523116e-008	  1.5582014981e-004	  3.0394238255e-003	  9.6912088610e-003	
             60	            4.5	            9.5	            400	 1	  4.3922575724e-008	  1.1984689447e-004	  2.7517268688e-003	  9.6976216935e-003	
             64	            4.5	            9.5	            400	 1	  2.1996133087e-008	  9.0598037904e-005	  2.4298361716e-003	  9.3685981399e-003	
             68	            4.5	            9.5	            400	 1	  1.0786231394e-008	  6.7332485020e-005	  2.0902856985e-003	  8.7284534711e-003	
             72	            4.5	            9.5	            400	 1	  5.1884299379e-009	  4.9178479822e-005	  1.7493424462e-003	  7.8354317289e-003	
             76	            4.5	            9.5	            400	 1	  2.4517572558e-009	  3.5271544942e-005	  1.4222980837e-003	  6.7733963127e-003	
             80	            4.5	            9.5	            400	 1	  1.1395858111e-009	  2.4817048695e-005	  1.1221891639e-003	  5.6375114612e-003	
             84	            4.5	            9.5	            400	 1	  5.2163865224e-010	  1.7112756100e-005	  8.5853981617e-004	  4.5183767089e-003	
             88	            4.5	            9.5	            400	 1	  2.3542621681e-010	  1.1553464744e-005	  6.3658073863e-004	  3.4887148878e-003	
             92	            4.5	            9.5	            400	 1	  1.0490933227e-010	  7.6369630377e-006	  4.5781803153e-004	  2.5994188204e-003	
             96	            4.5	            9.5	            400	 1	  4.5732424029e-011	  4.8732399124e-006	  3.1502507900e-004	  1.8448565864e-003	
            100	            4.5	            9.5	            400	 1	  2.7138184894e-011	  3.7130041407e-006	  2.5080841275e-004	  1.4947492269e-003	
              0	            5.5	            9.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	            5.5	            9.5	            400	 1	  2.6836929235e-006	  3.9214863913e-005	  4.8339633054e-005	  1.3028128128e-005	
              8	            5.5	            9.5	            400	 1	  8.1395129618e-006	  1.7036271756e-004	  3.0067663133e-004	  1.3681405278e-004	
             12	            5.5	            9.5	            400	 1	  1.2470326498e-005	  3.6586053543e-004	  8.3512574293e-004	  4.9497932308e-004	
             16	            5.5	            9.5	            400	 1	  1.4088798352e-005	  5.6315848437e-004	  1.6033965169e-003	  1.1707711830e-003	
             20	            5.5	            9.5	            400	 1	  1.2976216859e-005	  7.0892375731e-004	  2.4804427269e-003	  2.1762068043e-003	
             24	            5.5	            9.5	            400	 1	  1.0590188822e-005	  7.8274764011e-004	  3.3271555876e-003	  3.4548336448e-003	
             28	            5.5	            9.5	            400	 1	  7.5201742557e-006	  7.8254096923e-004	  4.0390784654e-003	  4.9172056769e-003	
             32	            5.5	            9.5	            400	 1	  4.9245802644e-006	  7.2932070680e-004	  4.5538102725e-003	  6.4522825171e-003	
             36	            5.5	            9.5	            400	 1	  3.0323776970e-006	  6.4478267734e-004	  4.8542224126e-003	  7.9563592448e-003	
             40	            5.5	            9.5	            400	 1	  1.7627652511e-006	  5.4637150101e-004	  4.9526846864e-003	  9.3425466770e-003	
             44	            5.5	            9.5	            400	 1	  9.8271566669e-007	  4.4815707060e-004	  4.8795994936e-003	  1.0534867002e-002	
             48	            5.5	            9.5	            400	 1	  5.3109119525e-007	  3.5828237251e-004	  4.6710417564e-003	  1.1468250142e-002	
             52	            5.5	            9.5	            400	 1	  2.8043284153e-007	  2.8058237385e-004	  4.3616980023e-003	  1.2084914087e-002	
             56	            5.5	            9.5	            400	 1	  1.4429659517e-007	  2.1565292154e-004	  3.9800512195e-003	  1.2338063399e-002	
             60	            5.5	            9.5	            400	 1	  7.2439782070e-008	  1.6297670426e-004	  3.5508201508e-003	  1.2197898699e-002	
             64	            5.5	            9.5	            400	 1	  3.5554139181e-008	  1.2123556938e-004	  3.0954002006e-003	  1.1664102587e-002	
             68	            5.5	            9.5	            400	 1	  1.7099224489e-008	  8.8791703211e-005	  2.6332600166e-003	  1.0773901679e-002	
             72	            5.5	            9.5	            400	 1	  8.0735307621e-009	  6.3995281493e-005	  2.1825741499e-003	  9.6018149110e-003	
             76	            5.5	            9.5	            400	 1	  3.7478507360e-009	  4.5349430826e-005	  1.7598208243e-003	  8.2498498013e-003	
             80	            5.5	            9.5	            400	 1	  1.7126300841e-009	  3.1563640876e-005	  1.3785617962e-003	  6.8309275690e-003	
             84	            5.5	            9.5	            400	 1	  7.7128877123e-010	  2.1554070607e-005	  1.0481599724e-003	  5.4507063321e-003	
             88	            5.5	            9.5	            400	 1	  3.4272475569e-010	  1.4425894495e-005	  7.7301059712e-004	  4.1925166721e-003	
             92	            5.5	            9.5	            400	 1	  1.5047171683e-010	  9.4618859538e-006	  5.5333030998e-004	  3.1133630918e-003	
             96	            5.5	            9.5	            400	 1	  6.4681722421e-011	  5.9962949665e-006	  3.7918004581e-004	  2.2030534227e-003	
            100	            5.5	            9.5	            400	 1	  3.8018575042e-011	  4.5502436244e-006	  3.0117387516e-004	  1.7819370720e-003	
              0	            6.5	            9.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	            6.5	            9.5	            400	 1	  7.9954672229e-006	  9.7463504652e-005	  1.1236704625e-004	  3.1193163032e-005	
              8	            6.5	            9.5	            400	 1	  2.1924322038e-005	  3.7411730033e-004	  6.0328595689e-004	  2.6231549282e-004	
             12	            6.5	            9.5	            400	 1	  3.1040526752e-005	  7.3845018495e-004	  1.5400078608e-003	  8.6675351616e-004	
             16	            6.5	            9.5	            400	 1	  3.3000535798e-005	  1.0635266578e-003	  2.7749517945e-003	  1.9268710083e-003	
             20	            6.5	            9.5	            400	 1	  2.8782023009e-005	  1.2668042150e-003	  4.0794769411e-003	  3.4130159514e-003	
             24	            6.5	            9.5	            400	 1	  2.2785438435e-005	  1.3377740659e-003	  5.2421996731e-003	  5.2053515198e-003	
             28	            6.5	            9.5	            400	 1	  1.5243528749e-005	  1.2811215797e-003	  6.1401009701e-003	  7.1699384000e-003	
             32	            6.5	            9.5	            400	 1	  9.5768207493e-006	  1.1522156633e-003	  6.7098154010e-003	  9.1424539537e-003	
             36	            6.5	            9.5	            400	 1	  5.7009692627e-006	  9.8777352503e-004	  6.9595413937e-003	  1.0994090220e-002	
             40	            6.5	            9.5	            400	 1	  3.2030489313e-006	  8.1386527407e-004	  6.9306387519e-003	  1.2628755560e-002	
             44	            6.5	            9.5	            400	 1	  1.7347928174e-006	  6.5132338252e-004	  6.6827491490e-003	  1.3965626300e-002	
             48	            6.5	            9.5	            400	 1	  9.1544594290e-007	  5.0953273588e-004	  6.2754172079e-003	  1.4943611703e-002	
             52	            6.5	            9.5	            400	 1	  4.7397813834e-007	  3.9146818102e-004	  5.7606403502e-003	  1.5511657577e-002	
             56	            6.5	            9.5	            400	 1	  2.3881406881e-007	  2.9555597763e-004	  5.1770045739e-003	  1.5632165161e-002	
             60	            6.5	            9.5	            400	 1	  1.1745931807e-007	  2.1974838575e-004	  4.5568287569e-003	  1.5283751586e-002	
             64	            6.5	            9.5	            400	 1	  5.6515201235e-008	  1.6104292120e-004	  3.9256338994e-003	  1.4477812258e-002	
             68	            6.5	            9.5	            400	 1	  2.6664197149e-008	  1.1635143256e-004	  3.3052872382e-003	  1.3266982086e-002	
             72	            6.5	            9.5	            400	 1	  1.2362051416e-008	  8.2828657466e-005	  2.7152218927e-003	  1.1744805947e-002	
             76	            6.5	            9.5	            400	 1	  5.6401693887e-009	  5.8042021203e-005	  2.1724630797e-003	  1.0034293978e-002	
             80	            6.5	            9.5	            400	 1	  2.5353292843e-009	  3.9991490391e-005	  1.6904983622e-003	  8.2687744419e-003	
             84	            6.5	            9.5	            400	 1	  1.1240888400e-009	  2.7062237463e-005	  1.2779443086e-003	  6.5710686419e-003	
             88	            6.5	            9.5	            400	 1	  4.9213237338e-010	  1.7965792122e-005	  9.3777167854e-004	  5.0364156720e-003	
             92	            6.5	            9.5	            400	 1	  2.1304554904e-010	  1.1698428630e-005	  6.6834023358e-004	  3.7284694132e-003	
             96	            6.5	            9.5	            400	 1	  9.0377435056e-011	  7.3660679379e-006	  4.5623940567e-004	  2.6310740364e-003	
            100	            6.5	            9.5	            400	 1	  5.2646443318e-011	  5.5685588436e-006	  3.6158512669e-004	  2.1247996416e-003	
              0	            7.5	            9.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	            7.5	            9.5	            400	 1	  2.3527661706e-005	  2.3619512761e-004	  2.5058401861e-004	  6.9284130504e-005	
              8	            7.5	            9.5	            400	 1	  5.8196491307e-005	  8.0337733681e-004	  1.1764488132e-003	  4.8685101238e-004	
             12	            7.5	            9.5	            400	 1	  7.5896188934e-005	  1.4565520309e-003	  2.7657956120e-003	  1.4768298341e-003	
             16	            7.5	            9.5	            400	 1	  7.5828068296e-005	  1.9614714628e-003	  4.6810647333e-003	  3.0923582364e-003	
             20	            7.5	            9.5	            400	 1	  6.2466964303e-005	  2.2102191080e-003	  6.5461717034e-003	  5.2280618449e-003	
             24	            7.5	            9.5	            400	 1	  5.0665269710e-005	  2.2372306084e-003	  8.0595945786e-003	  7.6701771307e-003	
             28	            7.5	            9.5	            400	 1	  3.0103454881e-005	  2.0496189420e-003	  9.1302446264e-003	  1.0243800706e-002	
             32	            7.5	            9.5	            400	 1	  1.8163802584e-005	  1.7805674056e-003	  9.6848398905e-003	  1.2713758797e-002	
             36	            7.5	            9.5	            400	 1	  1.0449162676e-005	  1.4812520935e-003	  9.7886564765e-003	  1.4934837533e-002	
             40	            7.5	            9.5	            400	 1	  5.6763491301e-006	  1.1884958492e-003	  9.5295373770e-003	  1.6808014139e-002	
