              x	              y	              z	           time	in	                  A	                  B	                  C	                  D	
            108	           15.5	           -4.5	            400	 1	   4.5970490067e-13	   3.5886981302e-08	   2.1904637608e-06	   1.3106419771e-05	
            112	           15.5	           -4.5	            400	 1	   2.4932151344e-13	   2.2173656835e-08	   1.3842410547e-06	   8.3694973922e-06	
            116	           15.5	           -4.5	            400	 1	   1.3481104277e-13	   1.3264571519e-08	   8.4486223391e-07	   5.1563062217e-06	
            120	           15.5	           -4.5	            400	 1	   4.9622083307e-14	   7.6880517540e-09	   4.9855828143e-07	   3.0684904097e-06	
            124	           15.5	           -4.5	            400	 1	   0.0000000000e+00	   4.3203811014e-09	   2.8473398512e-07	   1.7658337735e-06	
            128	           15.5	           -4.5	            400	 1	   0.0000000000e+00	   2.3557328279e-09	   1.5753378308e-07	   9.8373379621e-07	
            132	           15.5	           -4.5	            400	 1	   0.0000000000e+00	   1.2472059424e-09	   8.4511834860e-08	   5.3106220649e-07	
            136	           15.5	           -4.5	            400	 1	   0.0000000000e+00	   6.4159594928e-10	   4.3999626447e-08	   2.7807656336e-07	
            140	           15.5	           -4.5	            400	 1	   0.0000000000e+00	   3.2095043411e-10	   2.2252308391e-08	   1.4137423395e-07	
            144	           15.5	           -4.5	            400	 1	   0.0000000000e+00	   1.5573869854e-10	   1.0906106510e-08	   6.9623526445e-08	
            148	           15.5	           -4.5	            400	 1	   0.0000000000e+00	   8.0491089451e-11	   5.6827081424e-09	   3.6421040737e-08	
            150	           15.5	           -4.5	            400	 1	   0.0000000000e+00	   6.6534951922e-11	   4.7108442668e-09	   3.0233965117e-08	
              0	           16.5	           -4.5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	           16.5	           -4.5	            400	 1	   1.2635597713e-12	   6.6710734675e-14	   0.0000000000e+00	   2.6709453305e-12	
              8	           16.5	           -4.5	            400	 1	   2.1967602008e-11	   6.7650066970e-10	   5.6121859153e-10	   5.5458009693e-12	
             12	           16.5	           -4.5	            400	 1	   8.5370279186e-11	   5.9461643279e-09	   2.0257285116e-08	   1.3657223412e-08	
             16	           16.5	           -4.5	            400	 1	   1.9855941137e-10	   2.2631778179e-08	   1.1283177481e-07	   1.1958748853e-07	
             20	           16.5	           -4.5	            400	 1	   3.4324713383e-10	   5.8579757569e-08	   3.7685390950e-07	   5.1077350426e-07	
             24	           16.5	           -4.5	            400	 1	   4.8501036507e-10	   1.1948918414e-07	   9.4803468161e-07	   1.5447315894e-06	
             28	           16.5	           -4.5	            400	 1	   5.9055828802e-10	   2.0629957654e-07	   1.9746151324e-06	   3.7613170096e-06	
             32	           16.5	           -4.5	            400	 1	   6.4062042011e-10	   3.1430641037e-07	   3.5831663893e-06	   7.8496589193e-06	
             36	           16.5	           -4.5	            400	 1	   6.3333601195e-10	   4.3412346701e-07	   5.8434900869e-06	   1.4546215418e-05	
             40	           16.5	           -4.5	            400	 1	   5.8006975545e-10	   5.5381543388e-07	   8.7388540233e-06	   2.4454395362e-05	
             44	           16.5	           -4.5	            400	 1	   4.9829011820e-10	   6.6128778373e-07	   1.2145862645e-05	   3.7802726474e-05	
             48	           16.5	           -4.5	            400	 1	   4.0529771162e-10	   7.4624194388e-07	   1.5829065255e-05	   5.4203175192e-05	
             52	           16.5	           -4.5	            400	 1	   3.1450921705e-10	   8.0140348119e-07	   1.9456909149e-05	   7.2510182885e-05	
             56	           16.5	           -4.5	            400	 1	   2.3426414663e-10	   8.2305678469e-07	   2.2643584258e-05	   9.0878864370e-05	
             60	           16.5	           -4.5	            400	 1	   1.6832778213e-10	   8.1106088833e-07	   2.5013592698e-05	   1.0706012521e-04	
             64	           16.5	           -4.5	            400	 1	   1.1715691283e-10	   7.6850290920e-07	   2.6275317607e-05	   1.1887238260e-04	
             68	           16.5	           -4.5	            400	 1	   7.9253217176e-11	   7.0107150045e-07	   2.6282666033e-05	   1.2470510633e-04	
             72	           16.5	           -4.5	            400	 1	   5.2253403402e-11	   6.1619513721e-07	   2.5065139112e-05	   1.2388616766e-04	
             76	           16.5	           -4.5	            400	 1	   3.3654553590e-11	   5.2201907671e-07	   2.2816744124e-05	   1.1679610426e-04	
             80	           16.5	           -4.5	            400	 1	   2.1212077603e-11	   4.2635696535e-07	   1.9848303576e-05	   1.0471010084e-04	
             84	           16.5	           -4.5	            400	 1	   1.3101635354e-11	   3.3579262649e-07	   1.6519319961e-05	   8.9443980484e-05	
             88	           16.5	           -4.5	            400	 1	   7.9377040194e-12	   2.5508703913e-07	   1.3169929498e-05	   7.2933152674e-05	
             92	           16.5	           -4.5	            400	 1	   4.7202424887e-12	   1.8696770577e-07	   1.0069964468e-05	   5.6869728448e-05	
             96	           16.5	           -4.5	            400	 1	   2.7559708206e-12	   1.3227738238e-07	   7.3936413355e-06	   4.2476904341e-05	
            100	           16.5	           -4.5	            400	 1	   1.5799964158e-12	   9.0377868822e-08	   5.2192016769e-06	   3.0439386932e-05	
            104	           16.5	           -4.5	            400	 1	   8.8930717566e-13	   5.9668431237e-08	   3.5463848047e-06	   2.0959894503e-05	
            108	           16.5	           -4.5	            400	 1	   4.9129755434e-13	   3.8089632112e-08	   2.3222656035e-06	   1.3887848320e-05	
            112	           16.5	           -4.5	            400	 1	   2.6616799674e-13	   2.3525585481e-08	   1.4671502239e-06	   8.8666758416e-06	
            116	           16.5	           -4.5	            400	 1	   1.4350003118e-13	   1.4068558977e-08	   8.9525856825e-07	   5.4616037359e-06	
            120	           16.5	           -4.5	            400	 1	   5.8616961205e-14	   8.1516064352e-09	   5.2818864573e-07	   3.2496335597e-06	
            124	           16.5	           -4.5	            400	 1	   0.0000000000e+00	   4.5796652797e-09	   3.0160061223e-07	   1.8697973664e-06	
            128	           16.5	           -4.5	            400	 1	   0.0000000000e+00	   2.4965197758e-09	   1.6683776146e-07	   1.0415100025e-06	
            132	           16.5	           -4.5	            400	 1	   0.0000000000e+00	   1.3214635196e-09	   8.9489646836e-08	   5.6218287411e-07	
            136	           16.5	           -4.5	            400	 1	   0.0000000000e+00	   6.7966654602e-10	   4.6584863924e-08	   2.9433881387e-07	
            140	           16.5	           -4.5	            400	 1	   0.0000000000e+00	   3.3993628079e-10	   2.3556820987e-08	   1.4962643901e-07	
            144	           16.5	           -4.5	            400	 1	   0.0000000000e+00	   1.6492576826e-10	   1.1544145360e-08	   7.3680512725e-08	
            148	           16.5	           -4.5	            400	 1	   0.0000000000e+00	   8.5228578453e-11	   6.0146032546e-09	   3.8540289760e-08	
            150	           16.5	           -4.5	            400	 1	   0.0000000000e+00	   7.0447916686e-11	   4.9858156586e-09	   3.1992326508e-08	
              0	           17.5	           -4.5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	           17.5	           -4.5	            400	 1	   1.4612303164e-12	   7.7146922649e-14	   0.0000000000e+00	   2.8754011261e-12	
              8	           17.5	           -4.5	            400	 1	   2.4628164784e-11	   7.6103512551e-10	   6.8224501265e-10	   6.7544502563e-12	
             12	           17.5	           -4.5	            400	 1	   9.4993217295e-11	   6.5705427536e-09	   2.2407278572e-08	   1.5185054763e-08	
             16	           17.5	           -4.5	            400	 1	   2.1980711959e-10	   2.4804682714e-08	   1.2329224653e-07	   1.3058280493e-07	
             20	           17.5	           -4.5	            400	 1	   3.7835777591e-10	   6.3837211289e-08	   4.0893684225e-07	   5.5300811857e-07	
             24	           17.5	           -4.5	            400	 1	   5.3260018436e-10	   1.2961141544e-07	   1.0234421092e-06	   1.6627804846e-06	
             28	           17.5	           -4.5	            400	 1	   6.4626656319e-10	   2.2288524109e-07	   2.1226312710e-06	   4.0303407022e-06	
             32	           17.5	           -4.5	            400	 1	   6.9880999908e-10	   3.3837403667e-07	   3.8376438354e-06	   8.3791511209e-06	
             36	           17.5	           -4.5	            400	 1	   6.8880092567e-10	   4.6587015007e-07	   6.2382510840e-06	   1.5477019121e-05	
             40	           17.5	           -4.5	            400	 1	   6.2910071441e-10	   5.9257841446e-07	   9.3023763923e-06	   2.5946734510e-05	
             44	           17.5	           -4.5	            400	 1	   5.3898092197e-10	   7.0567875088e-07	   1.2896068864e-05	   4.0014223267e-05	
             48	           17.5	           -4.5	            400	 1	   4.3730089866e-10	   7.9438403473e-07	   1.6768941792e-05	   5.7258471865e-05	
             52	           17.5	           -4.5	            400	 1	   3.3854242107e-10	   8.5119840862e-07	   2.0571695077e-05	   7.6467630799e-05	
             56	           17.5	           -4.5	            400	 1	   2.5160137461e-10	   8.7242939442e-07	   2.3900288589e-05	   9.5703154867e-05	
             60	           17.5	           -4.5	            400	 1	   1.8040178955e-10	   8.5815371324e-07	   2.6363399916e-05	   1.1261044079e-04	
             64	           17.5	           -4.5	            400	 1	   1.2530785429e-10	   8.1181240638e-07	   2.7658887272e-05	   1.2491232400e-04	
             68	           17.5	           -4.5	            400	 1	   8.4605358085e-11	   7.3952727092e-07	   2.7637543780e-05	   1.3093411694e-04	
             72	           17.5	           -4.5	            400	 1	   5.5681397396e-11	   6.4918630799e-07	   2.6333802517e-05	   1.2998514089e-04	
             76	           17.5	           -4.5	            400	 1	   3.5801142073e-11	   5.4937302900e-07	   2.3953546185e-05	   1.2247541365e-04	
             80	           17.5	           -4.5	            400	 1	   2.2528706408e-11	   4.4827799441e-07	   2.0823889702e-05	   1.0974820457e-04	
             84	           17.5	           -4.5	            400	 1	   1.3893803607e-11	   3.5277187444e-07	   1.7321849770e-05	   9.3708674020e-05	
             88	           17.5	           -4.5	            400	 1	   8.4057415468e-12	   2.6779857382e-07	   1.3803318713e-05	   7.6383459911e-05	
             92	           17.5	           -4.5	            400	 1	   4.9919946211e-12	   1.9616661605e-07	   1.0550048562e-05	   5.9541862279e-05	
             96	           17.5	           -4.5	            400	 1	   2.9110948220e-12	   1.3871333822e-07	   7.7434596075e-06	   4.4460937035e-05	
            100	           17.5	           -4.5	            400	 1	   1.6670657785e-12	   9.4732507302e-08	   5.4645022621e-06	   3.1853763947e-05	
            104	           17.5	           -4.5	            400	 1	   9.3735786189e-13	   6.2518917355e-08	   3.7120922910e-06	   2.1929325143e-05	
            108	           17.5	           -4.5	            400	 1	   5.1736451722e-13	   3.9895616648e-08	   2.4302168696e-06	   1.4527561746e-05	
            112	           17.5	           -4.5	            400	 1	   2.8005794794e-13	   2.4633651972e-08	   1.5350398258e-06	   9.2736110484e-06	
            116	           17.5	           -4.5	            400	 1	   1.5065008820e-13	   1.4727313865e-08	   9.3651637623e-07	   5.7114437572e-06	
            120	           17.5	           -4.5	            400	 1	   6.5107415203e-14	   8.5313182637e-09	   5.5244139427e-07	   3.3978492251e-06	
            124	           17.5	           -4.5	            400	 1	   0.0000000000e+00	   4.7920003993e-09	   3.1540374816e-07	   1.9548511274e-06	
            128	           17.5	           -4.5	            400	 1	   0.0000000000e+00	   2.6117887443e-09	   1.7445068207e-07	   1.0887714489e-06	
            132	           17.5	           -4.5	            400	 1	   0.0000000000e+00	   1.3822497484e-09	   9.3562143057e-08	   5.8763696400e-07	
            136	           17.5	           -4.5	            400	 1	   0.0000000000e+00	   7.1082510252e-10	   4.8699656976e-08	   3.0763858906e-07	
            140	           17.5	           -4.5	            400	 1	   0.0000000000e+00	   3.5547260927e-10	   2.4623824459e-08	   1.5637470828e-07	
            144	           17.5	           -4.5	            400	 1	   0.0000000000e+00	   1.7244256679e-10	   1.2065963518e-08	   7.6997838014e-08	
            148	           17.5	           -4.5	            400	 1	   0.0000000000e+00	   8.9104308893e-11	   6.2860195168e-09	   4.0273038122e-08	
            150	           17.5	           -4.5	            400	 1	   0.0000000000e+00	   7.3648974454e-11	   5.2106742712e-09	   3.3429968591e-08	
              0	           18.5	           -4.5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
