              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	                vol	                sat	                 pv	                por	      trans_cell_no	                 vx	                 vy	                 vz	
          51000	              0	            150	         500000	 1	   8.3343307806e+00	   3.1352461211e+00	   1.3597594141e+00	   1.9267000641e+02	   4.7401614614e+00	   4.9684043023e+02	   2.2566956684e+01	   3.0635459834e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.5990000000e+03	   1.1751452151e-01	   0.0000000000e+00	   9.1065802966e-03	
          54000	              0	            150	         500000	 1	   8.3319346746e+00	   3.1515037493e+00	   1.3670302149e+00	   1.9259128116e+02	   4.7401563043e+00	   4.9677902254e+02	   2.2566956504e+01	   3.0323884536e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.6000000000e+03	   1.5871925011e-01	   0.0000000000e+00	   9.6040281053e-03	
          57000	              0	            150	         500000	 1	   8.3298142407e+00	   3.1659681288e+00	   1.3734990330e+00	   1.9252157368e+02	   4.7401551420e+00	   4.9672482850e+02	   2.2566956350e+01	   3.0050685506e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.6010000000e+03	   2.1056054815e-01	   0.0000000000e+00	   1.0145440034e-02	
          60000	              0	            150	         500000	 1	   8.3279498428e+00	   3.1787464101e+00	   1.3792137904e+00	   1.9246020344e+02	   4.7401547698e+00	   4.9667723172e+02	   2.2566956215e+01	   2.9812466081e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.6020000000e+03	   2.6156201883e-01	   0.0000000000e+00	   1.0767654658e-02	
          63000	              0	            150	         500000	 1	   8.3262475067e+00	   3.1904636386e+00	   1.3844540222e+00	   1.9240408768e+02	   4.7401545902e+00	   4.9663379732e+02	   2.2566956092e+01	   2.9596578194e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.6030000000e+03	   3.0492443947e-01	   0.0000000000e+00	   1.1447951583e-02	
          66000	              0	            150	         500000	 1	   8.3246437381e+00	   3.2015460300e+00	   1.3894103422e+00	   1.9235114516e+02	   4.7401544688e+00	   4.9659289237e+02	   2.2566955976e+01	   2.9394601230e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.6040000000e+03	   3.3691481510e-01	   0.0000000000e+00	   1.2162507564e-02	
          69000	              0	            150	         500000	 1	   8.3231057795e+00	   3.2122135792e+00	   1.3941811373e+00	   1.9230030060e+02	   4.7401543681e+00	   4.9655367268e+02	   2.2566955864e+01	   2.9202193141e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.6050000000e+03	   3.5525973512e-01	   0.0000000000e+00	   1.2898788681e-02	
          72000	              0	            150	         500000	 1	   8.3216242041e+00	   3.2225271926e+00	   1.3987936465e+00	   1.9225124191e+02	   4.7401542757e+00	   4.9651588542e+02	   2.2566955756e+01	   2.9018026557e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.6060000000e+03	   3.5825523928e-01	   0.0000000000e+00	   1.3653680856e-02	
          75000	              0	            150	         500000	 1	   8.3202020261e+00	   3.2324618218e+00	   1.4032366677e+00	   1.9220406254e+02	   4.7401541874e+00	   4.9647958829e+02	   2.2566955652e+01	   2.8842352215e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.6070000000e+03	   3.4443174465e-01	   0.0000000000e+00	   1.4427847066e-02	
          78000	              0	            150	         500000	 1	   8.3188520352e+00	   3.2419237108e+00	   1.4074682719e+00	   1.9215917023e+02	   4.7401541024e+00	   4.9644507409e+02	   2.2566955553e+01	   2.8676634290e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.6080000000e+03	   3.1256133513e-01	   0.0000000000e+00	   1.5218988124e-02	
          81000	              0	            150	         500000	 1	   8.3176077709e+00	   3.2506721408e+00	   1.4113808046e+00	   1.9211764814e+02	   4.7401540238e+00	   4.9641314275e+02	   2.2566955462e+01	   2.8524877144e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.6090000000e+03	   2.6181030580e-01	   0.0000000000e+00	   1.6013789212e-02	
          84000	              0	            150	         500000	 1	   8.3165158515e+00	   3.2583718136e+00	   1.4148243141e+00	   1.9208099725e+02	   4.7401539607e+00	   4.9638489821e+02	   2.2566955381e+01	   2.8392682604e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.6100000000e+03	   1.9183959372e-01	   0.0000000000e+00	   1.6774882330e-02	
          87000	              0	            150	         500000	 1	   8.3156792242e+00	   3.2642864195e+00	   1.4174695051e+00	   1.9205260987e+02	   4.7401539410e+00	   4.9636289212e+02	   2.2566955319e+01	   2.8292544111e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.6110000000e+03	   1.0314357218e-01	   0.0000000000e+00	   1.7410473880e-02	
          90000	              0	            150	         500000	 1	   8.3152429729e+00	   3.2673756308e+00	   1.4188510977e+00	   1.9203772504e+02	   4.7401540283e+00	   4.9635132126e+02	   2.2566955287e+01	   2.8241626910e+01	   1.1250000000e+11	   1.0000000000e+00	   2.4750000000e+10	   2.2000000000e-01	   1.6120000000e+03	  -0.0000000000e+00	   0.0000000000e+00	   1.7711280423e-02	
              0	           3000	            150	         500000	 1	   7.7655837207e+00	   7.9570085258e+00	   3.4668922758e+00	   8.3475847220e+02	   4.1379022034e+02	   1.0083001983e+03	   2.3315677430e+01	   3.5675766356e+00	   1.1250000000e+11	   8.2291462943e+00	   2.4750000000e+10	   2.2000000000e-01	   1.6130000000e+03	   0.0000000000e+00	  -3.4514895581e-01	   1.5423039691e-04	
           3000	           3000	            150	         500000	 1	   8.4086904420e+00	   2.2810289196e+00	   9.7247145469e-01	   4.0852115019e+02	   1.0556469131e+02	   6.9388838853e+02	   2.2751545285e+01	   4.4860080187e+01	   3.3750000000e+11	   1.0000000000e+00	   7.4250000000e+10	   2.2000000000e-01	   1.6140000000e+03	   0.0000000000e+00	  -3.4966994586e-01	  -5.7694044942e-04	
           6000	           3000	            150	         500000	 1	   8.7225771664e+00	   1.3178593735e+00	   5.4582909797e-01	   2.8646750182e+02	   3.2378033832e+01	   5.9259035787e+02	   2.2617574635e+01	   1.6215192746e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6150000000e+03	  -1.1278278508e-01	  -3.6014488938e-01	  -2.1464533498e-04	
           9000	           3000	            150	         500000	 1	   8.8375572144e+00	   1.1053310367e+00	   4.5156069035e-01	   2.4364124896e+02	   1.3243462930e+01	   5.5173438741e+02	   2.2582547264e+01	   2.5992725117e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6160000000e+03	  -1.6125004099e-01	  -3.7591592968e-01	  -4.3010973458e-04	
          12000	           3000	            150	         500000	 1	   8.8638448879e+00	   1.0720712980e+00	   4.3692101382e-01	   2.2628210821e+02	   7.5781811714e+00	   5.3351117353e+02	   2.2572176124e+01	   2.8898448615e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6170000000e+03	  -2.0555300918e-01	  -3.9737349911e-01	  -8.9946579198e-04	
          15000	           3000	            150	         500000	 1	   8.8353757449e+00	   1.1381354593e+00	   4.6655856728e-01	   2.1662299086e+02	   5.7320776998e+00	   5.2246871137e+02	   2.2568795482e+01	   2.5616852330e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6180000000e+03	  -2.4256244519e-01	  -4.2289432428e-01	  -1.3507336526e-03	
          18000	           3000	            150	         500000	 1	   8.7791062981e+00	   1.2677224908e+00	   5.2455106885e-01	   2.1051752861e+02	   5.0923044978e+00	   5.1526657955e+02	   2.2567622485e+01	   2.0220964006e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6190000000e+03	  -2.7417328584e-01	  -4.5194846644e-01	  -1.9358827553e-03	
          21000	           3000	            150	         500000	 1	   8.6933237070e+00	   1.4957385727e+00	   6.2653824749e-01	   2.0554036039e+02	   4.8653780376e+00	   5.0946493881e+02	   2.2567204151e+01	   1.4091607031e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6200000000e+03	  -2.9796525426e-01	  -4.8331833925e-01	  -2.6226775604e-03	
          24000	           3000	            150	         500000	 1	   8.5792785941e+00	   1.8766097381e+00	   7.9687252155e-01	   2.0090176520e+02	   4.7851407630e+00	   5.0438992706e+02	   2.2567052744e+01	   8.6992850986e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6210000000e+03	  -3.0861850938e-01	  -5.1579415462e-01	  -3.5139917992e-03	
          27000	           3000	            150	         500000	 1	   8.4441804083e+00	   2.4805431912e+00	   1.0669601704e+00	   1.9632029121e+02	   4.7562641330e+00	   4.9993614031e+02	   2.2566993143e+01	   4.8988091452e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6220000000e+03	  -2.9655732618e-01	  -5.4711287672e-01	  -4.5008066750e-03	
          30000	           3000	            150	         500000	 1	   8.3576110103e+00	   2.9818107175e+00	   1.2911377454e+00	   1.9347663763e+02	   4.7456869005e+00	   4.9749964993e+02	   2.2566968411e+01	   3.3858244658e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6230000000e+03	  -2.5963946487e-01	  -5.7328718899e-01	  -5.2330681623e-03	
          33000	           3000	            150	         500000	 1	   8.3426909701e+00	   3.0791576180e+00	   1.3346745685e+00	   1.9296203763e+02	   4.7418996923e+00	   4.9707789338e+02	   2.2566960454e+01	   3.1755782821e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6240000000e+03	  -2.0914470288e-01	  -5.8613752052e-01	  -5.3222474196e-03	
          36000	           3000	            150	         500000	 1	   8.3429091109e+00	   3.0777665061e+00	   1.3340529350e+00	   1.9295700713e+02	   4.7405750404e+00	   4.9706868768e+02	   2.2566958044e+01	   3.1777802074e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6250000000e+03	  -1.6120490450e-01	  -5.6335377178e-01	  -4.4723365540e-03	
          39000	           3000	            150	         500000	 1	   8.3427907880e+00	   3.0785627117e+00	   1.3344091211e+00	   1.9295061627e+02	   4.7403458994e+00	   4.9706251578e+02	   2.2566957617e+01	   3.1760287187e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6260000000e+03	  -8.4849877033e-02	  -4.3134111187e-01	  -2.4021155557e-03	
          42000	           3000	            150	         500000	 1	   8.3360140660e+00	   3.1238683190e+00	   1.3546708887e+00	   1.9272765884e+02	   4.7402772563e+00	   4.9688669992e+02	   2.2566957015e+01	   3.0855921379e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6270000000e+03	   3.3833563560e-02	  -2.9797523866e-01	   1.0580392909e-03	
          45000	           3000	            150	         500000	 1	   8.3312415880e+00	   3.1562158602e+00	   1.3691375174e+00	   1.9257005745e+02	   4.7402380507e+00	   4.9676326602e+02	   2.2566956604e+01	   3.0234654519e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6280000000e+03	   8.7943194000e-02	  -2.8984251152e-01	   5.0088081884e-03	
          48000	           3000	            150	         500000	 1	   8.3344217262e+00	   3.1346272783e+00	   1.3594826226e+00	   1.9267370234e+02	   4.7401805488e+00	   4.9684367863e+02	   2.2566956725e+01	   3.0646963614e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6290000000e+03	   7.8432241890e-02	  -3.1259525626e-01	   5.9151540823e-03	
          51000	           3000	            150	         500000	 1	   8.3331401042e+00	   3.1433118966e+00	   1.3633666100e+00	   1.9263117156e+02	   4.7401600739e+00	   4.9681025854e+02	   2.2566956596e+01	   3.0480013371e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6300000000e+03	   9.6755454052e-02	  -3.3907092213e-01	   5.9603535489e-03	
          54000	           3000	            150	         500000	 1	   8.3313413636e+00	   3.1555427267e+00	   1.3688365349e+00	   1.9257195782e+02	   4.7401559674e+00	   4.9676407724e+02	   2.2566956461e+01	   3.0247066895e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6310000000e+03	   1.4193186595e-01	  -3.6215863205e-01	   5.9866140783e-03	
          57000	           3000	            150	         500000	 1	   8.3297783086e+00	   3.1662131474e+00	   1.3736086053e+00	   1.9252052813e+02	   4.7401550626e+00	   4.9672408989e+02	   2.2566956347e+01	   3.0045930945e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6320000000e+03	   1.9755244712e-01	  -3.8037711477e-01	   6.1794600374e-03	
          60000	           3000	            150	         500000	 1	   8.3284182875e+00	   3.1755297647e+00	   1.3777752228e+00	   1.9247575650e+02	   4.7401547597e+00	   4.9668935177e+02	   2.2566956249e+01	   2.9871945164e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6330000000e+03	   2.5161082980e-01	  -3.9393058455e-01	   6.5260524900e-03	
          63000	           3000	            150	         500000	 1	   8.3271453002e+00	   3.1842775308e+00	   1.3816874375e+00	   1.9243381380e+02	   4.7401546051e+00	   4.9665686092e+02	   2.2566956157e+01	   2.9709972390e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6340000000e+03	   2.9738052659e-01	  -4.0345798107e-01	   6.9775107491e-03	
          66000	           3000	            150	         500000	 1	   8.3258962773e+00	   3.1928864626e+00	   1.3855375638e+00	   1.9239261683e+02	   4.7401544962e+00	   4.9662499187e+02	   2.2566956067e+01	   2.9551884727e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6350000000e+03	   3.3124346615e-01	  -4.0961976577e-01	   7.4944070550e-03	
          69000	           3000	            150	         500000	 1	   8.3246492313e+00	   3.2015074221e+00	   1.3893930711e+00	   1.9235143463e+02	   4.7401544034e+00	   4.9659317420e+02	   2.2566955976e+01	   2.9394879033e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6360000000e+03	   3.5098261867e-01	  -4.1301950298e-01	   8.0534607792e-03	
          72000	           3000	            150	         500000	 1	   8.3234074635e+00	   3.2101174879e+00	   1.3932437087e+00	   1.9231036782e+02	   4.7401543166e+00	   4.9656148075e+02	   2.2566955886e+01	   2.9239370212e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6370000000e+03	   3.5486996636e-01	  -4.1428395090e-01	   8.6427434793e-03	
          75000	           3000	            150	         500000	 1	   8.3221842142e+00	   3.2186242733e+00	   1.3970481597e+00	   1.9226984186e+02	   4.7401542325e+00	   4.9653023146e+02	   2.2566955797e+01	   2.9087006600e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6380000000e+03	   3.4134965261e-01	  -4.1419713288e-01	   9.2541860275e-03	
          78000	           3000	            150	         500000	 1	   8.3210010580e+00	   3.2268761720e+00	   1.4007386226e+00	   1.9223055078e+02	   4.7401541508e+00	   4.9649994580e+02	   2.2566955710e+01	   2.8940450469e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6390000000e+03	   3.0912661769e-01	  -4.1379487286e-01	   9.8757692943e-03	
          81000	           3000	            150	         500000	 1	   8.3199054883e+00	   3.2345385210e+00	   1.4041654293e+00	   1.9219403508e+02	   4.7401540750e+00	   4.9647178182e+02	   2.2566955630e+01	   2.8805539718e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6400000000e+03	   2.5751975663e-01	  -4.1427653340e-01	   1.0483848178e-02	
          84000	           3000	            150	         500000	 1	   8.3189707751e+00	   3.2410926577e+00	   1.4070966228e+00	   1.9216267605e+02	   4.7401540149e+00	   4.9644752597e+02	   2.2566955562e+01	   2.8691252140e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6410000000e+03	   1.8688945959e-01	  -4.1645454561e-01	   1.1035495871e-02	
          87000	           3000	            150	         500000	 1	   8.3183474260e+00	   3.2454733651e+00	   1.4090558123e+00	   1.9214143503e+02	   4.7401540003e+00	   4.9643094100e+02	   2.2566955516e+01	   2.8616060212e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.6420000000e+03	   9.9213406304e-02	  -4.1977280860e-01	   1.1457169670e-02	
          90000	           3000	            150	         500000	 1	   8.3180954125e+00	   3.2472470722e+00	   1.4098490761e+00	   1.9213270023e+02	   4.7401540948e+00	   4.9642404746e+02	   2.2566955498e+01	   2.8587033386e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.6430000000e+03	  -0.0000000000e+00	  -4.2177105699e-01	   1.1632003198e-02	
              0	           6000	            150	         500000	 1	   7.7920244899e+00	   7.5512729153e+00	   3.2894736508e+00	   8.0869336465e+02	   3.9432804030e+02	   9.8945081496e+02	   2.3280060786e+01	   3.9384541851e+00	   1.1250000000e+11	   8.2756040585e+00	   2.4750000000e+10	   2.2000000000e-01	   1.6440000000e+03	   0.0000000000e+00	  -2.9531618228e-01	   1.8133792084e-04	
